period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-09-30T10,0,195,451,2686,10692,2244,554,46,0,-56,29,2129
2025-09-30T11,-1,195,453,2450,10916,2248,-125,46,0,-56,0,2513
2025-09-30T12,0,198,450,2401,11098,2249,-296,46,0,-56,0,2695
2025-09-30T13,75,196,454,2523,10870,2247,-74,46,0,-56,0,2746
2025-09-30T14,35,202,456,2812,11158,2247,646,46,0,-50,20,2928
2025-09-30T15,-13,217,460,2947,11800,2246,2588,46,0,362,196,2866
2025-09-30T16,-134,219,456,2627,11912,2246,43,46,0,4966,226,2953
2025-09-30T17,-166,199,412,1740,12806,2246,-3653,46,0,13778,232,2928
2025-09-30T18,-166,198,405,1150,14156,2245,-5740,46,0,18061,230,2746
2025-09-30T19,-158,197,409,941,13710,2247,-5625,46,0,19432,199,2575
2025-09-30T20,-75,196,408,653,13973,2250,-6015,46,0,19750,199,2516
2025-09-30T21,-4,201,406,709,13698,2245,-5924,46,0,19538,367,2880
2025-09-30T22,-2,209,406,782,13649,2242,-5366,46,0,18841,399,3453
2025-09-30T23,1,214,402,981,12966,2241,-4047,46,0,17231,404,3963
2025-10-01T00,-4,214,407,1633,11069,2240,-2352,46,0,16456,404,3860
