period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-08-30T07,25,197,307,4597,16684,2267,3851,46,0,-52,0,3054
2025-08-30T08,0,192,309,4488,16483,2268,1117,46,0,-51,0,3402
2025-08-30T09,0,189,310,3781,16166,2268,427,46,0,-51,0,3365
2025-08-30T10,-1,189,314,3278,15058,2268,-92,46,0,-51,0,3287
2025-08-30T11,0,188,311,3005,14180,2268,-227,46,0,-54,0,2815
2025-08-30T12,1,187,313,2955,13725,2269,-33,46,0,-54,0,2377
2025-08-30T13,69,188,315,2931,13489,2269,-61,46,0,-54,5,2033
2025-08-30T14,39,187,315,2950,13224,2270,320,46,0,-13,2,1564
2025-08-30T15,-30,189,314,2717,12822,2270,515,46,0,1047,35,1259
2025-08-30T16,-151,189,311,2379,13296,2270,-2174,46,0,7984,355,893
2025-08-30T17,-161,188,312,1507,16747,2271,-6598,46,0,16464,416,461
2025-08-30T18,-157,189,306,1289,17816,2269,-8145,46,0,19373,418,283
2025-08-30T19,-65,188,309,1312,17441,2267,-7763,46,0,20235,418,243
2025-08-30T20,-1,187,306,1242,16200,2266,-6030,46,0,20408,419,284
2025-08-30T21,-2,185,303,1510,14570,2266,-4119,46,0,20358,419,393
2025-08-30T22,2,192,303,1776,13583,2266,-2110,46,0,20212,416,506
2025-08-30T23,16,200,304,2377,12861,2266,-216,46,227,19523,410,450
2025-08-31T00,11,202,304,3516,13248,2267,34,46,183,18973,416,416
2025-08-31T01,46,208,302,4366,14985,2267,104,46,354,17237,416,424
2025-08-31T02,100,212,305,5315,17193,2267,1675,46,402,13027,344,686
2025-08-31T03,51,214,305,6029,17864,2266,8310,46,366,4351,322,1488
2025-08-31T04,3,212,307,5946,17744,2265,9046,46,367,238,304,2402
2025-08-31T05,-1,213,306,5705,17243,2266,7460,46,184,-38,239,2670
2025-08-31T06,50,213,314,5267,17368,2266,5795,46,0,-34,46,2715
2025-08-31T07,90,213,316,4683,17279,2265,2754,46,0,-31,0,2406
2025-08-31T08,77,200,309,4090,16973,2264,1448,46,0,-33,0,2290
2025-08-31T09,-10,189,307,3405,16651,2264,942,46,0,-31,0,2076
2025-08-31T10,-10,187,307,2957,15542,2264,471,46,0,-32,0,2010
2025-08-31T11,-11,188,311,2749,14635,2264,-80,46,0,-33,0,2238
2025-08-31T12,-11,188,309,2645,13541,2263,-106,46,0,-32,0,2167
2025-08-31T13,-10,188,315,2664,13035,2263,47,45,0,-32,0,1704
2025-08-31T14,91,185,315,2541,12932,2263,99,46,0,15,1,1252
2025-08-31T15,-27,188,313,2614,12595,2263,154,46,0,932,27,888
2025-08-31T16,-155,188,308,1948,13600,2261,-2338,46,0,7840,389,779
2025-08-31T17,-159,188,310,1364,16546,2259,-6859,46,0,16291,412,682
2025-08-31T18,-152,186,309,1474,17377,2258,-8380,46,0,18904,412,516
2025-08-31T19,-139,185,306,1519,17646,2257,-8174,46,0,19526,418,409
2025-08-31T20,16,185,307,1609,16785,2256,-6936,46,0,19701,411,378
2025-08-31T21,16,185,303,1667,14535,2254,-4109,46,0,19507,399,332
2025-08-31T22,3,189,298,1947,13696,2251,-1762,46,0,19225,403,412
2025-08-31T23,34,196,290,2400,13841,2251,-354,46,0,19008,417,696
2025-09-01T00,14,202,296,3085,14991,2253,2,46,179,18450,399,1025
