period,Battery storage,Coal,Geothermal,Hydro,Natural Gas,Nuclear,Other,Petroleum,Pumped storage,Solar,Solar with integrated battery storage,Wind
2025-10-30T11,0,626,413,2523,13384,1136,-207,46,0,-55,1,1130
2025-10-30T12,105,626,408,2608,13913,1136,-608,46,0,-55,1,1143
2025-10-30T13,153,627,414,2483,13912,1135,-20,46,0,-55,2,1181
2025-10-30T14,153,631,417,2856,13597,1136,1066,46,0,-54,14,1177
2025-10-30T15,120,624,415,3235,14190,1136,3042,46,0,101,41,1114
2025-10-30T16,-118,498,407,2497,13682,1136,2771,46,0,2431,239,898
2025-10-30T17,-171,359,406,1724,13538,1136,-1986,46,0,11455,310,692
2025-10-30T18,-98,335,395,1256,15129,1136,-5347,46,0,16497,378,495
2025-10-30T19,-21,386,397,740,15963,1136,-6692,46,0,17904,383,402
2025-10-30T20,-20,448,390,853,16008,1137,-6781,46,0,17471,428,381
2025-10-30T21,-18,485,386,451,15446,1138,-6265,46,0,17400,430,426
2025-10-30T22,-157,511,389,603,14630,1138,-5845,46,0,17328,429,439
2025-10-30T23,-128,510,385,774,14234,1137,-5029,46,0,17419,427,360
2025-10-31T00,24,609,386,1397,13825,1137,-3148,46,198,16421,395,305
2025-10-31T01,59,637,388,2227,13206,1137,947,43,196,11399,251,356
2025-10-31T02,26,637,387,3435,14610,1136,6852,-1,180,2337,247,617
2025-10-31T03,12,638,399,3601,14653,1137,7842,10,0,80,290,1002
2025-10-31T04,30,637,399,3508,14618,1137,7200,44,0,-27,239,1243
2025-10-31T05,134,635,402,3442,14874,1138,5558,46,0,-47,136,1534
2025-10-31T06,174,629,410,3056,14451,1139,4566,46,0,-46,76,1741
2025-10-31T07,119,627,403,3148,14165,1139,2624,46,0,-45,9,1577
2025-10-31T08,76,633,409,2876,13891,1139,1109,46,0,-45,0,1446
2025-10-31T09,0,636,411,2468,13395,1139,958,46,0,-47,0,1452
2025-10-31T10,-2,637,414,2350,13465,1140,202,46,0,-48,0,1259
2025-10-31T11,0,638,417,2267,13232,1140,-42,46,0,-48,0,1364
2025-10-31T12,-1,639,417,2272,13430,1140,-161,46,0,-47,0,1307
2025-10-31T13,-2,625,418,2654,13124,1140,-21,46,0,-48,0,1556
2025-10-31T14,-2,637,417,3075,13291,1140,431,46,0,-47,1,1486
2025-10-31T15,-1,635,414,3336,13855,1140,1794,46,0,91,48,1251
2025-10-31T16,-91,532,406,2801,13707,1140,1346,46,0,2264,234,1075
2025-10-31T17,-153,394,399,1818,13045,1140,-2004,44,0,10823,341,911
2025-10-31T18,-112,351,401,998,13074,1140,-3965,46,0,16097,346,859
2025-10-31T19,-12,335,398,921,14649,1139,-6189,46,0,17723,346,880
2025-10-31T20,-10,334,392,858,15545,1138,-7195,46,0,17678,376,1009
2025-10-31T21,0,334,392,948,15915,1138,-7676,46,0,17464,379,1026
2025-10-31T22,-87,334,388,986,15098,1137,-6698,46,0,17100,427,1005
2025-10-31T23,-152,339,387,933,14428,1138,-5995,46,0,17236,418,992
2025-11-01T00,8,446,385,1487,13206,1138,-3817,46,0,16146,403,931
